request_id,forecast_time,power_output_w,power_output_f0_w,power_output_f10_w,power_output_f25_w,power_output_f50_w,power_output_f75_w,power_output_f90_w,power_output_f100_w,system_temperature_c,nominal_output_efficiency,air_temperature_c,cloud_cover_total,cloud_cover_high,cloud_cover_medium,cloud_cover_low,system_radiation_global_wm2,system_radiation_direct_wm2,system_radiation_diffuse_wm2,radiation_global_wm2,radiation_direct_wm2,radiation_diffuse_wm2
4492,2020-10-19 16:00:00+03,3147.1,543,966.5,1848.6,3134.6,3516.9,3836.4,4042.3,7.46,0.97,3.1,46.2,4.2,0,43.7,162.27,0,161.79,160.54,0,160.54
4492,2020-10-19 17:00:00+03,1751.5,642.4,797.4,1242.9,1523.7,1654.5,1752.9,1780.4,5.57,0.895,2.9,23,8.7,0,15.6,100.92,6.93,93.69,108.51,57.83,99.65
4492,2020-10-19 18:00:00+03,200.6,72.6,96.5,148.7,192.1,214.3,225.8,232.9,3.2,0.496,2.65,98.8,87.3,6.2,89.7,20.22,0,20.13,22.66,7.5,22.31
4492,2020-10-19 19:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.35,NaN,2.35,99,84.8,13.7,93.4,NaN,NaN,NaN,0,0,0
4492,2020-10-19 20:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1,NaN,2.1,100,0.8,49.1,100,NaN,NaN,NaN,0.01,0.01,0.01
4492,2020-10-19 21:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8,NaN,1.8,100,38.2,93.7,99.5,NaN,NaN,NaN,0,0,0
4492,2020-10-19 22:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5,NaN,1.5,98,11.3,57.5,95.1,NaN,NaN,NaN,0,0,0
4492,2020-10-19 23:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.25,NaN,1.25,42.1,0,0,42.1,NaN,NaN,NaN,0,0,0
4492,2020-10-20 00:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.15,NaN,1.15,41.6,0,1.6,40.6,NaN,NaN,NaN,0,0,0
4492,2020-10-20 01:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.05,NaN,1.05,18.4,0,0,18.4,NaN,NaN,NaN,0,0,0
4492,2020-10-20 02:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8,NaN,0.8,5.5,2.5,0,3.1,NaN,NaN,NaN,0,0,0
4492,2020-10-20 03:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.55,NaN,0.55,59.2,57.7,0,3.7,NaN,NaN,NaN,0,0,0
4492,2020-10-20 04:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.25,NaN,0.25,42.6,38.4,0,6.8,NaN,NaN,NaN,0,0,0
4492,2020-10-20 05:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.05,NaN,0.05,19.9,4.5,0,16.1,NaN,NaN,NaN,0,0,0
4492,2020-10-20 06:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.1,NaN,-0.1,5.6,0,0,5.6,NaN,NaN,NaN,0,0,0
4492,2020-10-20 07:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.35,NaN,-0.35,0,0,0,0,NaN,NaN,NaN,0,0,0
4492,2020-10-20 08:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.6,NaN,-0.6,0,0,0,0,NaN,NaN,NaN,0.01,0,0.01
4492,2020-10-20 09:00:00+03,185.7,180.6,182.9,185.2,186.4,187.6,187.6,188.8,-0.16,0.487,-0.7,0,0,0,0,19.2,1.36,17.89,15.84,5.25,15.71
4492,2020-10-20 10:00:00+03,2906.4,2776,2853.4,2892.2,2913,2930.9,2942.8,2951.7,3.85,0.974,-0.35,0,0,0,0,150.31,20.21,129.17,97.58,53.15,90.53
4492,2020-10-20 11:00:00+03,5448,5301,5373.3,5428.2,5465.8,5491.9,5515,5549.7,7.92,1.027,0.5,0,0,0,0,265.56,58.3,206.42,188.38,125.14,160.39
4492,2020-10-20 12:00:00+03,7204.9,6778.8,7080.3,7163.3,7202,7251.8,7279.4,7290.5,11.31,1.034,1.45,0.5,0,0,0.5,347.34,95.55,250.9,260.5,187.17,206.36
4492,2020-10-20 13:00:00+03,7869.9,6959.5,7757.5,7822.9,7870,7914.5,7932.8,7974.6,13.25,1.032,2.3,0.4,0,0,0.3,380.34,113.65,265.77,300.8,222.43,228.61
4492,2020-10-20 14:00:00+03,7473.8,6917.8,7340.1,7411.4,7453.1,7497.3,7519.4,7534.2,13.54,1.027,3,11.5,11.5,0,0,364.26,105.21,258.17,304.34,225.17,230.71
4492,2020-10-20 15:00:00+03,5947,4848.6,5888.7,5942.9,6062.4,6091.8,6112.1,6136.9,11.97,1.017,3.45,50.5,50.5,0,0,295.21,65.55,228.91,263.58,171.43,212.76
4492,2020-10-20 16:00:00+03,3788.9,3105.3,3412.4,3693.6,3791.3,3998.8,4028.7,4046.6,9.2,0.985,3.6,70.5,70.5,0,0,196.71,28.76,167.41,189.98,109.74,164.18
4492,2020-10-20 17:00:00+03,1620.5,1280.2,1395.7,1487.1,1569,1695.7,1747,1806.4,6.03,0.881,3.35,96.3,96.3,0.2,0,94.2,4.91,89.05,101.02,42.89,94.7
4492,2020-10-20 18:00:00+03,177.8,138,152.9,166.1,175.8,186.3,203,215.3,3.26,0.473,2.7,99.4,99.4,6,0,18.81,0,18.75,20.23,3.64,20.08
4492,2020-10-20 19:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9,NaN,1.9,94.7,93.4,19.2,0,NaN,NaN,NaN,0,0.03,0
4492,2020-10-20 20:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.05,NaN,1.05,74.8,67.7,22.2,0,NaN,NaN,NaN,0,0.01,0
4492,2020-10-20 21:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.35,NaN,0.35,97.2,95.3,40,0,NaN,NaN,NaN,0,0,0
4492,2020-10-20 22:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.1,NaN,-0.1,99.6,99,57.8,0.3,NaN,NaN,NaN,0,0,0
4492,2020-10-20 23:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.4,NaN,-0.4,99.9,98.7,90.9,3.8,NaN,NaN,NaN,0,0,0
4492,2020-10-21 00:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.4,NaN,-0.4,99.9,96.3,96.7,16,NaN,NaN,NaN,0,0,0
4492,2020-10-21 01:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.05,NaN,-0.05,100,99.9,97.8,35.6,NaN,NaN,NaN,0,0,0
4492,2020-10-21 02:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.45,NaN,0.45,100,100,99.7,90.5,NaN,NaN,NaN,0,0,0
4492,2020-10-21 03:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2,NaN,1.2,100,100,100,88.2,NaN,NaN,NaN,0,0,0
4492,2020-10-21 04:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.35,NaN,2.35,100,100,100,100,NaN,NaN,NaN,0,0,0
4492,2020-10-21 05:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.15,NaN,3.15,100,100,100,100,NaN,NaN,NaN,0,0,0
4492,2020-10-21 06:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.35,NaN,3.35,100,100,100,100,NaN,NaN,NaN,0,0,0
4492,2020-10-21 07:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.85,NaN,3.85,100,100,99.7,100,NaN,NaN,NaN,0,0,0
4492,2020-10-21 08:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.35,NaN,4.35,100,100,98.4,100,NaN,NaN,NaN,0,0,0
4492,2020-10-21 09:00:00+03,0,0,0,0,0,0,0,0,4.67,0,4.65,100,100,89.6,100,0.72,0,0.71,0.73,0,0.73
4492,2020-10-21 10:00:00+03,2.8,1.5,1.5,1.7,2.2,3.3,5.5,14.9,5.24,0.023,5.1,100,99.2,89.5,100,5.91,0.02,5.87,5.98,0.05,5.98
4492,2020-10-21 11:00:00+03,101.5,38.9,47.5,54,72.7,115.1,228.8,377.8,5.73,0.363,5.4,100,99.1,90.8,100,13.97,0.14,13.8,14.11,0.3,14.04
4492,2020-10-21 12:00:00+03,224.2,87.4,94.5,126,178.9,239.9,446.2,903.6,6.17,0.513,5.65,100,100,90.7,100,21.83,0.25,21.54,22.06,0.49,21.92
4492,2020-10-21 13:00:00+03,353.4,91.3,131.7,219.4,303.6,459,736.6,956,6.65,0.602,5.95,100,100,89.9,100,29.35,0.01,29.28,29.8,0.02,29.79
4492,2020-10-21 14:00:00+03,619.7,125.9,161.3,265.9,493.7,753.9,1007.1,1343.8,7.19,0.709,6.15,100,0,79.7,100,43.69,1.71,41.89,43.81,3.71,42.62
4492,2020-10-21 15:00:00+03,219,61.2,116.3,177.5,252.7,456.3,848.5,1046,6.66,0.508,6.15,100,0,92,100,21.57,0.28,21.25,21.84,0.74,21.62
4492,2020-10-21 16:00:00+03,344.7,82.3,109.3,139.8,279.7,497.1,861.3,1075.2,6.79,0.597,6.1,100,0,97.2,100,28.96,0.54,28.37,29.34,2.09,28.86
4492,2020-10-21 17:00:00+03,51.6,13.8,21.1,39.3,53,115.4,154.7,232.3,6.4,0.25,6.15,100,2.3,87,100,10.34,0.03,10.29,10.51,0.31,10.46
4492,2020-10-21 18:00:00+03,0,0,0,0,0,0,0,0,6.29,0,6.25,100,59.2,100,100,1.63,0,1.63,1.66,0.06,1.66
4492,2020-10-21 19:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.35,NaN,6.35,100,97.7,99.6,100,NaN,NaN,NaN,0,0,0
4492,2020-10-21 20:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.4,NaN,6.4,100,99,91.2,100,NaN,NaN,NaN,0,0.01,0
4492,2020-10-21 21:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.5,NaN,6.5,100,96.8,94.1,100,NaN,NaN,NaN,0,0,0
4492,2020-10-21 22:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.75,NaN,6.75,100,99.9,100,100,NaN,NaN,NaN,0,0,0
4492,2020-10-21 23:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.1,NaN,7.1,100,100,98.8,100,NaN,NaN,NaN,0,0,0
4492,2020-10-22 00:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.5,NaN,7.5,100,100,68.2,100,NaN,NaN,NaN,0,0,0
4492,2020-10-22 01:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.95,NaN,7.95,100,100,100,100,NaN,NaN,NaN,0,0,0
4492,2020-10-22 02:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.6,NaN,8.6,100,100,100,100,NaN,NaN,NaN,0,0,0
4492,2020-10-22 03:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.2,NaN,9.2,100,100,99.9,100,NaN,NaN,NaN,0,0,0
4492,2020-10-22 04:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.35,NaN,9.35,100,100,100,100,NaN,NaN,NaN,0,0,0
4492,2020-10-22 05:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.25,NaN,9.25,100,100,100,100,NaN,NaN,NaN,0,0,0
4492,2020-10-22 06:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.15,NaN,9.15,100,100,100,100,NaN,NaN,NaN,0,0,0
4492,2020-10-22 07:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.95,NaN,8.95,100,100,100,100,NaN,NaN,NaN,0,0,0
4492,2020-10-22 08:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.8,NaN,8.8,100,100,100,100,NaN,NaN,NaN,0,0,0
4492,2020-10-22 09:00:00+03,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.9,0,8.9,100,100,100,100,0.13,0,0.13,0.13,0,0.13
4447,2020-10-13 13:00:00+03,7226.6,1606,3460.4,5075.4,6694.9,7228,7420,7526.2,20.61,0.993,9.7,40.5,0,0,40.5,363.62,0,362.73,319.94,0,319.94
4447,2020-10-13 14:00:00+03,5675.5,2338.9,3911.7,5579.7,6357.1,7041.5,7417.7,7673.8,18.78,0.984,10.3,99.5,0,1.9,99.5,287.83,77.7,209.5,250.42,153.52,193.78
4447,2020-10-13 15:00:00+03,2514,1115.3,2305.1,3060.8,3927.3,4916.3,5404.1,5555.3,14.48,0.914,10.4,98.6,0,0,98.6,138.14,26.84,110.99,131.42,63.68,109.84
4447,2020-10-13 16:00:00+03,2571.7,1244.8,1776.8,2104,2718.2,3290.3,3564.5,3831.4,14.68,0.916,10.5,85.1,0,0,85.1,142.37,18.96,123.07,140.69,62.97,123.2
4447,2020-10-13 17:00:00+03,1639.7,303.3,550.9,835.1,1335.3,1811.6,2091,2259.3,13.4,0.857,10.55,86.2,0,0,86.1,97.74,6.07,91.43,103.27,39.68,95.75
4447,2020-10-13 18:00:00+03,266.5,78.9,126.1,185.5,280.8,414.1,500.2,525.8,11.05,0.538,10.3,99.8,0,0,99.8,24.77,0,24.71,26,4.44,25.64
4447,2020-10-13 19:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.85,NaN,9.85,100,0,0,100,NaN,NaN,NaN,0.2,0,0.2
4447,2020-10-13 20:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.1,NaN,9.1,98.4,0,0,98.4,NaN,NaN,NaN,0,0,0
4447,2020-10-13 21:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.2,NaN,8.2,62.1,0,0,62.1,NaN,NaN,NaN,0,0.01,0
4447,2020-10-13 22:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.5,NaN,7.5,20.8,0,0,20.8,NaN,NaN,NaN,0,0,0
4447,2020-10-13 23:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.75,NaN,6.75,24.5,0,0,24.5,NaN,NaN,NaN,0,0,0
4447,2020-10-14 00:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.1,NaN,6.1,19.8,0,0,19.6,NaN,NaN,NaN,0,0,0
4447,2020-10-14 01:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.8,NaN,5.8,4.3,0,0,4.2,NaN,NaN,NaN,0,0,0
4447,2020-10-14 02:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.6,NaN,5.6,2,0,0,2,NaN,NaN,NaN,0,0,0
4447,2020-10-14 03:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.35,NaN,5.35,2.6,0,0,2.4,NaN,NaN,NaN,0,0,0
4447,2020-10-14 04:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,NaN,5,13.9,0,0,13.8,NaN,NaN,NaN,0,0,0
4447,2020-10-14 05:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.8,NaN,4.8,54.8,0,0,54.8,NaN,NaN,NaN,0,0,0
4447,2020-10-14 06:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.05,NaN,5.05,96.5,0,0,96.5,NaN,NaN,NaN,0,0,0
4447,2020-10-14 07:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.45,NaN,5.45,97.9,0,0,97.9,NaN,NaN,NaN,0,0,0
4447,2020-10-14 08:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.7,NaN,5.7,9.8,0,0,9.8,NaN,NaN,NaN,0.01,0,0.01
4447,2020-10-14 09:00:00+03,609.4,161.7,200.2,258,429.3,573.7,608.3,614.1,6.66,0.707,5.5,23.3,0,0,23.3,43.32,3.55,39.9,31.65,12.35,30.98
4447,2020-10-14 10:00:00+03,1213.2,423.6,815.3,1220.1,1641.8,2035.4,2260.3,2305.3,7.16,0.83,5.25,100,0,0,100,73.28,6.08,66.99,64.73,14.84,62.29
4447,2020-10-14 11:00:00+03,2483.1,821.3,1336.2,2007.4,2939.1,3877.2,4275.3,4500.4,9.57,0.931,6.1,96.6,0,0,96.6,133.31,11.14,121.87,119.12,22.44,113.35
4447,2020-10-14 12:00:00+03,5234.2,1377.2,2667,3252.4,4600.5,5744.5,6849.7,6993,14.28,0.996,7.55,85.6,0,0,85.6,261.88,48.94,212.37,215.49,90.26,186.28
4447,2020-10-14 13:00:00+03,5886,2277.6,2590.2,4017.8,5038.3,7202.3,7460.4,7820.2,15.83,0.999,8.45,95.8,0,0,95.8,293.28,67.79,224.86,248.6,124.71,203.74
4447,2020-10-14 14:00:00+03,5982,1055.6,2009.8,3028.6,5103,6444.4,7578.4,7668.3,16.5,0.998,8.95,31.3,0,0,31.3,299.24,77.37,221.2,259.54,154.59,203.44
4447,2020-10-14 15:00:00+03,5700.9,1175.6,1966.5,2870.5,4576.3,5708.4,6332,6545,16.65,0.993,9.35,98.5,0,0,98.5,288.72,69.28,218.75,262.36,166.62,206.91
4447,2020-10-14 16:00:00+03,3211.1,1359.5,1837.3,2918.1,3384.6,3820.7,4359.2,4442.6,13.7,0.947,9.4,30.1,0,0,30.1,172.66,28.57,143.64,169.35,96.73,143.09
4447,2020-10-14 17:00:00+03,1895.6,761,1203.4,1496.2,1877.5,2162.3,2266.9,2316.7,11.76,0.884,9.05,26.6,0,0,26.6,110.4,9.01,101.09,117.82,61.19,106.6
4447,2020-10-14 18:00:00+03,482.4,81.1,181.1,270.6,399,478,493.8,506.4,9.3,0.656,8.35,14.4,0,0,14.4,36.79,0,36.62,45.82,19.29,44.37
4447,2020-10-14 19:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.6,NaN,7.6,91.1,0,0,91.1,NaN,NaN,NaN,0.24,0.02,0.24
4447,2020-10-14 20:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.35,NaN,7.35,65.5,0,0,65.5,NaN,NaN,NaN,0.03,0.01,0.03
4447,2020-10-14 21:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.2,NaN,7.2,96,0,0,96,NaN,NaN,NaN,0,0,0
4447,2020-10-14 22:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.1,NaN,7.1,99.8,0,0,99.8,NaN,NaN,NaN,0,0,0
4447,2020-10-14 23:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.2,NaN,7.2,87.3,0,0,87.3,NaN,NaN,NaN,0,0,0
4447,2020-10-15 00:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.1,NaN,7.1,97,0,0,97,NaN,NaN,NaN,0,0,0
4447,2020-10-15 01:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.9,NaN,6.9,99.1,0,0,99.1,NaN,NaN,NaN,0,0,0
4447,2020-10-15 02:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.7,NaN,6.7,83.9,0,0,83.9,NaN,NaN,NaN,0,0,0
4447,2020-10-15 03:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.35,NaN,6.35,84.7,0,0,84.7,NaN,NaN,NaN,0,0,0
4447,2020-10-15 04:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,NaN,6,93.6,0,0,93.6,NaN,NaN,NaN,0,0,0
4447,2020-10-15 05:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.7,NaN,5.7,68.4,0,0,68.4,NaN,NaN,NaN,0,0,0
4447,2020-10-15 06:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.1,NaN,5.1,27.5,0,0,27.5,NaN,NaN,NaN,0,0,0
4447,2020-10-15 07:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.3,NaN,4.3,2.4,0,0,2.4,NaN,NaN,NaN,0,0,0
4447,2020-10-15 08:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.6,NaN,3.6,0,0,0,0,NaN,NaN,NaN,0,0,0
4447,2020-10-15 09:00:00+03,537.6,451.7,485.1,523.9,533.2,538.8,540.6,546.2,4.28,0.689,3.2,0,0,0,0,39.21,3.16,36.17,29.04,11.17,28.49
4447,2020-10-15 10:00:00+03,3473.7,2991.6,3176.2,3366.6,3447.4,3479.1,3490.7,3516.7,8.36,0.978,3.5,0,0,0,0,178.58,28.65,149.13,120.41,70.82,109.13
4447,2020-10-15 11:00:00+03,6032.2,5221.1,5547.9,5857.8,5979,6015.6,6066.4,6080.4,12.36,1.016,4.3,0,0,0,0,296.46,72.78,222.9,214.09,148.1,176.85
4447,2020-10-15 12:00:00+03,7723.2,4933.1,6330.6,7426.6,7601.6,7698.5,7722.8,7768.5,15.42,1.021,5.2,0,0,0,0,376.5,113.81,261.82,286.82,211.96,219.44
4447,2020-10-15 13:00:00+03,8327.5,3951.2,5235.1,7634.5,8157.7,8295.6,8354.3,8384.9,17.27,1.017,6.2,3.5,0,0,3.5,407.28,132.8,273.56,326.25,246.78,238.93
4447,2020-10-15 14:00:00+03,7693.3,4308.3,4859.4,5954.5,7665.3,7787.5,7852.2,7921.7,17.02,1.013,7,21.9,0,0,21.9,379,116.72,261.41,321.07,235.85,236.91
4447,2020-10-15 15:00:00+03,6218,2030.1,2946.7,4144.3,5740.5,6094.8,6420.2,6484.4,15.49,1.005,7.4,54.7,46.7,0,14.9,311.52,79.97,230.79,280.87,194.96,217.18
4447,2020-10-15 16:00:00+03,4085,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.96,0.977,7.5,82.8,76.4,0,27.1,212.25,27.92,183.78,206.97,96.37,181.4
4447,2020-10-15 17:00:00+03,1864.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.02,0.888,7.35,87.8,46,0,77.3,107.11,5.78,101.07,114.05,40.77,106.82
4447,2020-10-15 18:00:00+03,346,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.54,0.596,6.8,46.3,18.1,0,34.5,29.04,0,28.95,32,6.8,31.53
4447,2020-10-15 19:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.1,NaN,6.1,39.1,15.7,0,27.8,NaN,NaN,NaN,0.12,0,0.12
4447,2020-10-15 20:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.3,NaN,5.3,90.3,89.1,3.1,8.4,NaN,NaN,NaN,0,0,0
4447,2020-10-15 21:00:00+03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.45,NaN,4.45,99.9,99.9,36.1,8.4,NaN,NaN,NaN,0,0,0
