Date,Time,Room Temperature,Room Setpoint,Heating Demand,Heating Power,Cooling Demand,Cooling Power,Current Outside Temperature,Outside Temperature External,Current Solar Power,Solar Power External,Supply Air Temp
16/11/2020,19:40:08,19.988020,21.000000,72.946518,705.491089,0.000000,0.000000,5.090000,5.090000,0.000000,0.000000,18.607664
16/11/2020,19:41:08,19.995047,21.000000,80.105530,774.268127,0.000000,0.000000,5.090000,5.090000,0.000000,0.000000,18.613146
16/11/2020,19:42:09,19.996941,21.000000,21.722843,209.986481,0.000000,0.000000,5.090000,5.090000,0.000000,0.000000,18.630310
16/11/2020,19:43:09,19.989111,21.000000,29.105190,281.673523,0.000000,0.000000,5.090000,5.090000,0.000000,0.000000,18.659946
16/11/2020,19:44:09,19.983738,21.000000,36.379604,352.324799,0.000000,0.000000,5.090000,5.090000,0.000000,0.000000,18.666878
16/11/2020,19:45:08,19.980553,21.000000,43.897964,425.528137,0.000000,0.000000,5.090000,5.090000,0.000000,0.000000,18.692524
16/11/2020,19:46:09,19.979677,21.000000,51.273487,497.130463,0.000000,0.000000,5.090000,5.090000,0.000000,0.000000,18.666101
16/11/2020,19:47:08,19.980892,21.000000,58.614494,568.117126,0.000000,0.000000,5.090000,5.090000,0.000000,0.000000,18.631292
16/11/2020,19:48:09,19.984169,21.000000,65.904922,638.611572,0.000000,0.000000,5.090000,5.090000,0.000000,0.000000,18.632261
16/11/2020,19:49:09,19.989311,21.000000,73.010155,707.091919,0.000000,0.000000,5.090000,5.090000,0.000000,0.000000,18.621853
16/11/2020,19:50:09,19.996384,21.000000,80.157768,775.295654,0.000000,0.000000,5.090000,5.090000,0.000000,0.000000,18.574194
16/11/2020,19:51:09,19.995201,21.000000,23.074440,223.222794,0.000000,0.000000,5.090000,5.090000,0.000000,0.000000,18.597004
16/11/2020,19:52:09,19.987881,21.000000,30.460636,294.830048,0.000000,0.000000,5.090000,5.090000,0.000000,0.000000,18.568295
16/11/2020,19:55:10,19.979568,21.000000,52.749443,510.745728,0.000000,0.000000,5.090000,5.090000,0.000000,0.000000,18.598028
16/11/2020,19:56:10,19.981239,21.000000,60.082317,580.698242,0.000000,0.000000,5.090000,5.090000,0.000000,0.000000,18.650175
16/11/2020,19:57:10,19.984983,21.000000,67.360680,652.231934,0.000000,0.000000,5.090000,5.090000,0.000000,0.000000,18.642746
16/11/2020,19:58:10,19.990667,21.000000,74.570541,721.455872,0.000000,0.000000,5.090000,5.090000,0.000000,0.000000,18.604342
16/11/2020,19:59:10,19.998133,21.000000,81.699417,789.052734,0.000000,0.000000,5.090000,5.090000,0.000000,0.000000,18.520565
16/11/2020,20:00:10,19.993792,21.000000,24.426407,236.023712,0.000000,0.000000,5.090000,5.140000,0.000000,0.000000,18.557287
16/11/2020,20:01:10,19.986923,21.000000,31.815001,307.820068,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.646133
16/11/2020,20:02:10,20.006687,21.000000,0.000000,0.000000,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.639265
16/11/2020,20:03:10,19.995176,21.000000,23.558216,227.756271,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.628504
16/11/2020,20:04:10,19.988863,21.000000,30.924629,299.185547,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.618891
16/11/2020,20:05:10,19.984825,21.000000,38.296371,370.629120,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.613930
16/11/2020,20:06:10,19.983051,21.000000,45.655502,442.022247,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.624851
16/11/2020,20:07:10,19.983423,21.000000,53.108513,513.880127,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.569921
16/11/2020,20:08:10,19.985828,21.000000,60.273945,583.472717,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.669376
16/11/2020,20:09:10,19.990303,21.000000,67.501007,652.968933,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.613638
16/11/2020,20:10:10,19.996670,21.000000,74.654709,721.622559,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.596815
16/11/2020,20:11:10,19.995941,21.000000,22.822704,220.504715,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.560053
16/11/2020,20:12:10,19.989336,21.000000,30.188787,291.807434,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.561562
16/11/2020,20:13:10,19.984989,21.000000,37.684654,364.324860,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.557001
16/11/2020,20:14:10,19.982981,21.000000,44.924923,434.293335,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.551823
16/11/2020,20:15:10,19.983074,21.000000,52.261822,505.057709,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.551226
16/11/2020,20:16:10,19.985222,21.000000,59.557087,575.156189,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.541571
16/11/2020,20:17:10,19.989405,21.000000,66.794891,644.798584,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.573717
16/11/2020,20:18:10,19.995680,21.000000,74.078827,714.902222,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.613777
16/11/2020,20:19:10,19.996799,21.000000,21.964493,210.707291,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.563400
16/11/2020,20:20:10,19.990025,21.000000,29.206078,281.926758,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.583103
16/11/2020,20:21:10,19.985434,21.000000,36.579514,353.257263,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.596783
16/11/2020,20:22:10,19.983099,21.000000,43.944916,424.370850,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.576075
16/11/2020,20:23:10,19.982933,21.000000,51.285915,495.241150,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.581959
16/11/2020,20:24:10,19.984905,21.000000,58.708092,566.674500,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.572697
16/11/2020,20:25:10,19.988844,21.000000,65.953171,634.731079,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.505095
16/11/2020,20:26:10,19.994600,21.000000,73.009537,703.545898,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.546925
16/11/2020,20:27:10,19.998171,21.000000,20.739342,199.741364,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.558680
16/11/2020,20:28:10,19.990910,21.000000,28.100540,270.813202,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.558945
16/11/2020,20:29:10,19.985899,21.000000,35.596909,343.194244,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.565294
16/11/2020,20:30:10,19.983225,21.000000,42.965240,414.181366,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.544685
16/11/2020,20:31:10,19.982727,21.000000,50.311947,483.953644,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.606016
16/11/2020,20:32:10,20.008287,21.000000,0.000000,0.000000,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.627872
16/11/2020,20:33:10,19.996595,21.000000,22.449812,216.316315,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.653603
16/11/2020,20:34:10,19.990711,21.000000,29.796253,287.191528,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.606678
16/11/2020,20:35:10,19.987000,21.000000,37.268120,358.920685,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.489079
16/11/2020,20:36:10,19.985521,21.000000,44.604008,429.470795,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.494125
16/11/2020,20:37:10,19.986183,21.000000,51.909222,498.644348,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.535948
16/11/2020,20:38:10,19.988838,21.000000,59.047859,568.189697,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.535151
16/11/2020,20:39:10,19.993509,21.000000,66.247009,637.056580,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.539524
16/11/2020,20:40:10,20.000191,21.000000,73.489464,706.617310,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.625423
16/11/2020,20:41:10,19.993261,21.000000,26.245008,252.385391,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.560902
16/11/2020,20:42:10,19.988493,21.000000,33.596001,322.041962,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.570862
16/11/2020,20:43:10,19.986012,21.000000,40.818054,392.900177,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.604183
16/11/2020,20:44:10,19.985683,21.000000,48.139130,463.797211,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.686974
16/11/2020,20:45:10,19.987461,21.000000,55.420853,533.729797,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.626520
16/11/2020,20:46:10,19.991278,21.000000,62.769379,603.991394,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.569595
16/11/2020,20:47:10,19.996983,21.000000,69.928627,673.078369,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.665838
16/11/2020,20:48:10,19.996187,21.000000,22.939003,219.663879,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.644938
16/11/2020,20:49:10,19.990566,21.000000,30.162642,290.675049,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.654648
16/11/2020,20:52:12,19.986778,21.000000,52.380779,505.363800,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.647169
16/11/2020,20:53:12,19.989738,21.000000,59.630264,574.896362,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.580540
16/11/2020,20:54:12,19.994595,21.000000,66.818512,643.891479,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.602337
16/11/2020,20:55:12,19.999241,21.000000,20.000000,0.000000,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.585527
16/11/2020,20:56:12,19.992554,21.000000,27.223999,262.389587,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.604168
16/11/2020,20:57:12,19.988123,21.000000,34.695396,334.685822,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.635998
16/11/2020,20:58:12,19.985994,21.000000,42.035133,405.337952,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.559908
16/11/2020,20:59:12,19.985975,21.000000,49.350086,475.837036,0.000000,0.000000,5.140000,5.140000,0.000000,0.000000,18.568869
16/11/2020,21:00:18,19.988331,17.000000,20.000000,192.769897,0.000000,0.000000,5.140000,5.130000,0.000000,0.000000,18.585026
16/11/2020,21:01:12,19.890053,17.000000,0.000000,0.000000,38.608250,234.419693,5.130000,5.130000,0.000000,0.000000,18.650820
16/11/2020,21:02:12,19.766243,17.000000,0.000000,0.000000,58.840534,352.266876,5.130000,5.130000,0.000000,0.000000,18.597460
16/11/2020,21:03:12,19.597031,17.000000,0.000000,0.000000,76.832291,443.974152,5.130000,5.130000,0.000000,0.000000,18.601826
16/11/2020,21:04:12,19.427765,17.000000,0.000000,0.000000,93.133270,517.103271,5.130000,5.130000,0.000000,0.000000,18.611961
16/11/2020,21:05:12,19.263496,17.000000,0.000000,0.000000,100.000000,542.531128,5.130000,5.130000,0.000000,0.000000,18.563179
16/11/2020,21:06:12,19.143757,17.000000,0.000000,0.000000,100.000000,530.352417,5.130000,5.130000,0.000000,0.000000,18.545603
16/11/2020,21:07:12,19.060495,17.000000,0.000000,0.000000,100.000000,510.648224,5.130000,5.130000,0.000000,0.000000,18.627295
16/11/2020,21:08:12,19.001347,17.000000,0.000000,0.000000,100.000000,503.441895,5.130000,5.130000,0.000000,0.000000,18.628538
16/11/2020,21:09:12,18.960226,17.000000,0.000000,0.000000,100.000000,502.840149,5.130000,5.130000,0.000000,0.000000,18.589981
16/11/2020,21:10:12,18.929056,17.000000,0.000000,0.000000,100.000000,495.080841,5.130000,5.130000,0.000000,0.000000,18.625566
16/11/2020,21:11:12,18.906187,17.000000,0.000000,0.000000,100.000000,496.933411,5.130000,5.130000,0.000000,0.000000,18.587980
16/11/2020,21:12:12,18.887884,17.000000,0.000000,0.000000,100.000000,491.616028,5.130000,5.130000,0.000000,0.000000,18.614132
16/11/2020,21:13:12,18.872379,17.000000,0.000000,0.000000,100.000000,489.953430,5.130000,5.130000,0.000000,0.000000,18.612547
16/11/2020,21:14:12,18.862049,17.000000,0.000000,0.000000,100.000000,492.215240,5.130000,5.130000,0.000000,0.000000,18.583300
16/11/2020,21:15:12,18.852566,17.000000,0.000000,0.000000,100.000000,490.040497,5.130000,5.130000,0.000000,0.000000,18.602453
16/11/2020,21:16:12,18.841801,17.000000,0.000000,0.000000,100.000000,496.536285,5.130000,5.130000,0.000000,0.000000,18.526909
16/11/2020,21:17:12,18.831966,17.000000,0.000000,0.000000,100.000000,491.396759,5.130000,5.130000,0.000000,0.000000,18.560066
16/11/2020,21:18:12,18.827429,17.000000,0.000000,0.000000,100.000000,480.219177,5.130000,5.130000,0.000000,0.000000,18.648954
16/11/2020,21:19:12,18.824522,17.000000,0.000000,0.000000,100.000000,482.064209,5.130000,5.130000,0.000000,0.000000,18.630592
16/11/2020,21:20:12,18.817099,17.000000,0.000000,0.000000,100.000000,488.543610,5.130000,5.130000,0.000000,0.000000,18.568993
16/11/2020,21:21:12,18.812208,17.000000,0.000000,0.000000,100.000000,484.723358,5.130000,5.130000,0.000000,0.000000,18.596775
16/11/2020,21:22:12,18.806177,17.000000,0.000000,0.000000,100.000000,487.570862,5.130000,5.130000,0.000000,0.000000,18.566164
16/11/2020,21:23:12,18.797197,17.000000,0.000000,0.000000,100.000000,493.567108,5.130000,5.130000,0.000000,0.000000,18.507067
16/11/2020,21:24:12,18.792294,17.000000,0.000000,0.000000,100.000000,482.348480,5.130000,5.130000,0.000000,0.000000,18.595932
16/11/2020,21:25:12,18.787699,17.000000,0.000000,0.000000,100.000000,490.167419,5.130000,5.130000,0.000000,0.000000,18.525976
16/11/2020,21:26:12,18.780262,17.000000,0.000000,0.000000,100.000000,489.135742,5.130000,5.130000,0.000000,0.000000,18.527151
16/11/2020,21:27:12,18.776011,17.000000,0.000000,0.000000,100.000000,478.764526,5.130000,5.130000,0.000000,0.000000,18.609583
16/11/2020,21:28:13,18.773937,17.000000,0.000000,0.000000,100.000000,485.045166,5.130000,5.130000,0.000000,0.000000,18.554974
16/11/2020,21:29:12,18.770149,17.000000,0.000000,0.000000,100.000000,481.699707,5.130000,5.130000,0.000000,0.000000,18.579142
16/11/2020,21:30:12,18.769314,17.000000,0.000000,0.000000,100.000000,469.662018,5.130000,5.130000,0.000000,0.000000,18.678940
16/11/2020,21:31:12,18.769081,17.000000,0.000000,0.000000,100.000000,476.766510,5.130000,5.130000,0.000000,0.000000,18.619303
16/11/2020,21:32:12,18.793423,17.000000,0.000000,0.000000,100.000000,485.016663,5.130000,5.130000,0.000000,0.000000,18.578615
16/11/2020,21:33:12,18.786215,17.000000,0.000000,0.000000,100.000000,486.617462,5.130000,5.130000,0.000000,0.000000,18.554115
16/11/2020,21:34:12,18.781590,17.000000,0.000000,0.000000,100.000000,476.965271,5.130000,5.130000,0.000000,0.000000,18.630178
16/11/2020,21:35:12,18.778416,17.000000,0.000000,0.000000,100.000000,477.446167,5.130000,5.130000,0.000000,0.000000,18.622986
16/11/2020,21:36:13,18.777122,17.000000,0.000000,0.000000,100.000000,476.196472,5.130000,5.130000,0.000000,0.000000,18.632120
16/11/2020,21:37:13,18.775112,17.000000,0.000000,0.000000,100.000000,475.353394,5.130000,5.130000,0.000000,0.000000,18.637156
16/11/2020,21:38:13,18.773165,17.000000,0.000000,0.000000,100.000000,472.698242,5.130000,5.130000,0.000000,0.000000,18.664818
16/11/2020,21:39:12,18.771067,17.000000,0.000000,0.000000,100.000000,476.205048,5.130000,5.130000,0.000000,0.000000,18.625954
16/11/2020,21:40:12,18.769287,17.000000,0.000000,0.000000,100.000000,472.268738,5.130000,5.130000,0.000000,0.000000,18.657076
16/11/2020,21:41:13,18.767843,17.000000,0.000000,0.000000,100.000000,472.685547,5.130000,5.130000,0.000000,0.000000,18.652147
16/11/2020,21:42:13,18.765999,17.000000,0.000000,0.000000,100.000000,473.614685,5.130000,5.130000,0.000000,0.000000,18.642506
16/11/2020,21:43:13,18.763880,17.000000,0.000000,0.000000,100.000000,470.670563,5.130000,5.130000,0.000000,0.000000,18.665005
16/11/2020,21:44:13,18.763037,17.000000,0.000000,0.000000,100.000000,469.574127,5.130000,5.130000,0.000000,0.000000,18.680559
16/11/2020,21:45:13,18.759169,17.000000,0.000000,0.000000,100.000000,475.233215,5.130000,5.130000,0.000000,0.000000,18.622135
16/11/2020,21:46:13,18.755962,17.000000,0.000000,0.000000,100.000000,471.908813,5.130000,5.130000,0.000000,0.000000,18.646719
16/11/2020,21:47:13,18.752951,17.000000,0.000000,0.000000,100.000000,472.023254,5.130000,5.130000,0.000000,0.000000,18.642731
16/11/2020,21:48:13,18.749245,17.000000,0.000000,0.000000,100.000000,476.391357,5.130000,5.130000,0.000000,0.000000,18.602524
16/11/2020,21:49:13,18.744740,17.000000,0.000000,0.000000,100.000000,474.735748,5.130000,5.130000,0.000000,0.000000,18.611856
16/11/2020,21:50:13,18.744476,17.000000,0.000000,0.000000,100.000000,468.177704,5.130000,5.130000,0.000000,0.000000,18.676214
16/11/2020,21:51:13,18.747318,17.000000,0.000000,0.000000,100.000000,465.079437,5.130000,5.130000,0.000000,0.000000,18.695150
16/11/2020,21:52:13,18.747334,17.000000,0.000000,0.000000,100.000000,468.686859,5.130000,5.130000,0.000000,0.000000,18.664970
16/11/2020,21:53:13,18.742949,17.000000,0.000000,0.000000,100.000000,476.185150,5.130000,5.130000,0.000000,0.000000,18.597902
16/11/2020,21:54:13,18.741070,17.000000,0.000000,0.000000,100.000000,468.808502,5.130000,5.130000,0.000000,0.000000,18.657698
16/11/2020,21:55:13,18.739965,17.000000,0.000000,0.000000,100.000000,466.959473,5.130000,5.130000,0.000000,0.000000,18.660421
16/11/2020,21:56:13,18.737213,17.000000,0.000000,0.000000,100.000000,473.740570,5.130000,5.130000,0.000000,0.000000,18.609138
16/11/2020,21:57:13,18.733286,17.000000,0.000000,0.000000,100.000000,473.664001,5.130000,5.130000,0.000000,0.000000,18.609314
16/11/2020,21:58:13,18.729504,17.000000,0.000000,0.000000,100.000000,474.758392,5.130000,5.130000,0.000000,0.000000,18.596395
16/11/2020,21:59:13,18.725925,17.000000,0.000000,0.000000,100.000000,478.898315,5.130000,5.130000,0.000000,0.000000,18.558203
16/11/2020,22:00:13,18.721645,17.000000,0.000000,0.000000,100.000000,476.873169,5.130000,5.210000,0.000000,0.000000,18.570848
16/11/2020,22:01:13,18.721241,17.000000,0.000000,0.000000,100.000000,464.045593,5.210000,5.210000,0.000000,0.000000,18.681736
16/11/2020,22:02:13,18.751785,17.000000,0.000000,0.000000,100.000000,468.020935,5.210000,5.210000,0.000000,0.000000,18.669069
16/11/2020,22:03:13,18.748472,17.000000,0.000000,0.000000,100.000000,480.295074,5.210000,5.210000,0.000000,0.000000,18.562048
16/11/2020,22:04:13,18.741770,17.000000,0.000000,0.000000,100.000000,483.617981,5.210000,5.210000,0.000000,0.000000,18.526983
16/11/2020,22:05:13,18.736576,17.000000,0.000000,0.000000,100.000000,471.666901,5.210000,5.210000,0.000000,0.000000,18.621311
16/11/2020,22:06:13,18.735861,17.000000,0.000000,0.000000,100.000000,474.319763,5.210000,5.210000,0.000000,0.000000,18.604166
16/11/2020,22:07:13,18.733788,17.000000,0.000000,0.000000,100.000000,480.415924,5.210000,5.210000,0.000000,0.000000,18.540848
16/11/2020,22:08:13,18.730913,17.000000,0.000000,0.000000,100.000000,473.082520,5.210000,5.210000,0.000000,0.000000,18.603456
16/11/2020,22:09:13,18.731407,17.000000,0.000000,0.000000,100.000000,472.826172,5.210000,5.210000,0.000000,0.000000,18.606052
16/11/2020,22:10:13,18.728477,17.000000,0.000000,0.000000,100.000000,478.374725,5.210000,5.210000,0.000000,0.000000,18.556749
16/11/2020,22:11:13,18.723064,17.000000,0.000000,0.000000,100.000000,485.002350,5.210000,5.210000,0.000000,0.000000,18.495953
16/11/2020,22:12:13,18.719994,17.000000,0.000000,0.000000,100.000000,472.849182,5.210000,5.210000,0.000000,0.000000,18.590078
16/11/2020,22:13:13,18.719999,17.000000,0.000000,0.000000,100.000000,469.872131,5.210000,5.210000,0.000000,0.000000,18.619307
16/11/2020,22:14:13,18.720858,17.000000,0.000000,0.000000,100.000000,474.647614,5.210000,5.210000,0.000000,0.000000,18.580248
16/11/2020,22:15:13,18.720676,17.000000,0.000000,0.000000,100.000000,471.888580,5.210000,5.210000,0.000000,0.000000,18.603127
16/11/2020,22:16:13,18.720768,17.000000,0.000000,0.000000,100.000000,469.863434,5.210000,5.210000,0.000000,0.000000,18.620131
16/11/2020,22:17:13,18.721840,17.000000,0.000000,0.000000,100.000000,468.125854,5.210000,5.210000,0.000000,0.000000,18.635733
16/11/2020,22:18:13,18.723501,17.000000,0.000000,0.000000,100.000000,470.064728,5.210000,5.210000,0.000000,0.000000,18.614067
16/11/2020,22:19:13,18.722258,17.000000,0.000000,0.000000,100.000000,475.730469,5.210000,5.210000,0.000000,0.000000,18.572592
16/11/2020,22:20:13,18.719080,17.000000,0.000000,0.000000,100.000000,475.957977,5.210000,5.210000,0.000000,0.000000,18.567530
16/11/2020,22:21:13,18.714277,17.000000,0.000000,0.000000,100.000000,477.286285,5.210000,5.210000,0.000000,0.000000,18.551624
16/11/2020,22:22:13,18.714668,17.000000,0.000000,0.000000,100.000000,470.543884,5.210000,5.210000,0.000000,0.000000,18.608355
16/11/2020,22:23:13,18.717039,17.000000,0.000000,0.000000,100.000000,470.638306,5.210000,5.210000,0.000000,0.000000,18.609936
16/11/2020,22:24:13,18.715988,17.000000,0.000000,0.000000,100.000000,475.604462,5.210000,5.210000,0.000000,0.000000,18.566307
16/11/2020,22:25:13,18.715126,17.000000,0.000000,0.000000,100.000000,469.424438,5.210000,5.210000,0.000000,0.000000,18.618162
16/11/2020,22:26:13,18.714834,17.000000,0.000000,0.000000,100.000000,469.950867,5.210000,5.210000,0.000000,0.000000,18.613451
16/11/2020,22:27:13,18.714827,17.000000,0.000000,0.000000,100.000000,471.759247,5.210000,5.210000,0.000000,0.000000,18.598322
16/11/2020,22:28:13,18.712664,17.000000,0.000000,0.000000,100.000000,478.034393,5.210000,5.210000,0.000000,0.000000,18.550690
16/11/2020,22:29:13,18.712015,17.000000,0.000000,0.000000,100.000000,476.515289,5.210000,5.210000,0.000000,0.000000,18.551266
16/11/2020,22:30:13,18.709167,17.000000,0.000000,0.000000,100.000000,475.065460,5.210000,5.210000,0.000000,0.000000,18.572975
16/11/2020,22:31:13,18.709711,17.000000,0.000000,0.000000,100.000000,472.647186,5.210000,5.210000,0.000000,0.000000,18.585812
16/11/2020,22:32:13,18.736343,17.000000,0.000000,0.000000,100.000000,481.999207,5.210000,5.210000,0.000000,0.000000,18.534325
16/11/2020,22:33:13,18.734051,17.000000,0.000000,0.000000,100.000000,472.618256,5.210000,5.210000,0.000000,0.000000,18.610420
16/11/2020,22:34:13,18.735714,17.000000,0.000000,0.000000,100.000000,469.627899,5.210000,5.210000,0.000000,0.000000,18.637066
16/11/2020,22:35:13,18.734812,17.000000,0.000000,0.000000,100.000000,475.520477,5.210000,5.210000,0.000000,0.000000,18.589001
16/11/2020,22:36:13,18.735695,17.000000,0.000000,0.000000,100.000000,467.381775,5.210000,5.210000,0.000000,0.000000,18.664837
16/11/2020,22:37:13,18.735670,17.000000,0.000000,0.000000,100.000000,475.616943,5.210000,5.210000,0.000000,0.000000,18.586958
16/11/2020,22:38:13,18.731655,17.000000,0.000000,0.000000,100.000000,480.247223,5.210000,5.210000,0.000000,0.000000,18.544277
16/11/2020,22:39:13,18.726820,17.000000,0.000000,0.000000,100.000000,483.278198,5.210000,5.210000,0.000000,0.000000,18.514126
16/11/2020,22:40:13,18.723724,17.000000,0.000000,0.000000,100.000000,480.581390,5.210000,5.210000,0.000000,0.000000,18.533575
16/11/2020,22:41:13,18.720766,17.000000,0.000000,0.000000,100.000000,483.970215,5.210000,5.210000,0.000000,0.000000,18.512812
16/11/2020,22:42:13,18.720209,17.000000,0.000000,0.000000,100.000000,476.576538,5.210000,5.210000,0.000000,0.000000,18.563551
16/11/2020,22:43:13,18.722105,17.000000,0.000000,0.000000,100.000000,473.705536,5.210000,5.210000,0.000000,0.000000,18.589417
16/11/2020,22:44:13,18.724997,17.000000,0.000000,0.000000,100.000000,467.923645,5.210000,5.210000,0.000000,0.000000,18.640600
16/11/2020,22:45:13,18.727840,17.000000,0.000000,0.000000,100.000000,473.008606,5.210000,5.210000,0.000000,0.000000,18.600948
16/11/2020,22:46:13,18.729822,17.000000,0.000000,0.000000,100.000000,468.451111,5.210000,5.210000,0.000000,0.000000,18.641018
16/11/2020,22:47:13,18.731199,17.000000,0.000000,0.000000,100.000000,470.405518,5.210000,5.210000,0.000000,0.000000,18.619541
16/11/2020,22:48:13,18.731209,17.000000,0.000000,0.000000,100.000000,472.409058,5.210000,5.210000,0.000000,0.000000,18.609304
16/11/2020,22:49:13,18.728918,17.000000,0.000000,0.000000,100.000000,478.903900,5.210000,5.210000,0.000000,0.000000,18.552757
16/11/2020,22:50:13,18.726025,17.000000,0.000000,0.000000,100.000000,470.859528,5.210000,5.210000,0.000000,0.000000,18.617083
16/11/2020,22:51:13,18.725517,17.000000,0.000000,0.000000,100.000000,480.084381,5.210000,5.210000,0.000000,0.000000,18.539505
16/11/2020,22:52:13,18.723610,17.000000,0.000000,0.000000,100.000000,473.830414,5.210000,5.210000,0.000000,0.000000,18.595154
16/11/2020,22:53:13,18.722088,17.000000,0.000000,0.000000,100.000000,476.594147,5.210000,5.210000,0.000000,0.000000,18.565252
16/11/2020,22:54:13,18.719715,17.000000,0.000000,0.000000,100.000000,475.616364,5.210000,5.210000,0.000000,0.000000,18.571045
16/11/2020,22:55:13,18.718382,17.000000,0.000000,0.000000,100.000000,480.125702,5.210000,5.210000,0.000000,0.000000,18.532036
16/11/2020,22:56:13,18.718073,17.000000,0.000000,0.000000,100.000000,482.761047,5.210000,5.210000,0.000000,0.000000,18.509705
16/11/2020,22:57:13,18.717182,17.000000,0.000000,0.000000,100.000000,470.022156,5.210000,5.210000,0.000000,0.000000,18.615265
16/11/2020,22:58:13,18.717760,17.000000,0.000000,0.000000,100.000000,476.152405,5.210000,5.210000,0.000000,0.000000,18.563246
16/11/2020,22:59:13,18.718277,17.000000,0.000000,0.000000,100.000000,472.206940,5.210000,5.210000,0.000000,0.000000,18.598099
16/11/2020,23:00:13,18.717833,17.000000,0.000000,0.000000,100.000000,475.440460,5.210000,5.230000,0.000000,0.000000,18.570621
16/11/2020,23:01:13,18.717604,17.000000,0.000000,0.000000,100.000000,474.226135,5.230000,5.230000,0.000000,0.000000,18.579611
16/11/2020,23:02:13,18.748943,17.000000,0.000000,0.000000,100.000000,473.924591,5.230000,5.230000,0.000000,0.000000,18.612963
16/11/2020,23:03:13,18.747969,17.000000,0.000000,0.000000,100.000000,481.014557,5.230000,5.230000,0.000000,0.000000,18.552460
16/11/2020,23:04:13,18.744286,17.000000,0.000000,0.000000,100.000000,481.023590,5.230000,5.230000,0.000000,0.000000,18.553495
16/11/2020,23:05:13,18.743923,17.000000,0.000000,0.000000,100.000000,476.977539,5.230000,5.230000,0.000000,0.000000,18.581938
16/11/2020,23:06:13,18.744217,17.000000,0.000000,0.000000,100.000000,475.794556,5.230000,5.230000,0.000000,0.000000,18.592068
16/11/2020,23:07:13,18.743679,17.000000,0.000000,0.000000,100.000000,476.592438,5.230000,5.230000,0.000000,0.000000,18.584816
