Date,Time,Room Temperature,Room Setpoint,Heating Demand,Heating Power,Cooling Demand,Cooling Power,Current Outside Temperature,Current Solar Power,Supply Air Temp
07/12/2020,17:56:30,21.578894,21.000000,0.000000,0.000000,23.961479,197.900513,0.400000,0.010000,19.017902
07/12/2020,17:57:30,21.623043,21.000000,0.000000,0.000000,28.712547,236.588821,0.400000,0.010000,19.079130
07/12/2020,17:58:30,21.635435,21.000000,0.000000,0.000000,33.175163,273.910492,0.400000,0.010000,19.077194
07/12/2020,17:59:30,21.625580,21.000000,0.000000,0.000000,37.283463,305.108765,0.400000,0.010000,19.129354
07/12/2020,18:00:30,21.600309,21.000000,0.000000,0.000000,41.002533,330.203735,0.000000,0.000000,19.222332
07/12/2020,18:01:30,21.569410,21.000000,0.000000,0.000000,44.402073,357.592834,0.000000,0.000000,19.205984
07/12/2020,18:02:30,21.487192,21.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.210215
07/12/2020,18:03:30,21.496403,21.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.161205
07/12/2020,18:04:30,21.479290,21.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.166685
07/12/2020,18:05:30,21.436312,21.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.155382
07/12/2020,18:06:30,21.378298,21.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.133753
07/12/2020,18:07:30,21.308685,21.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.154400
07/12/2020,18:08:30,21.232630,21.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.136839
07/12/2020,18:09:30,21.153311,21.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.173042
07/12/2020,18:10:30,21.072886,21.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.177229
07/12/2020,18:11:30,20.992994,21.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.215416
07/12/2020,18:12:30,20.914656,21.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.117144
07/12/2020,18:13:30,20.838587,21.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.167315
07/12/2020,18:14:30,20.765345,21.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.223057
07/12/2020,18:15:30,20.695168,21.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.157564
07/12/2020,18:16:30,20.627096,21.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.180326
07/12/2020,18:17:30,20.564491,21.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.171133
07/12/2020,18:18:30,20.504055,21.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.155262
07/12/2020,18:19:30,20.446838,21.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.146996
07/12/2020,18:20:30,20.392727,21.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.158064
07/12/2020,18:21:30,20.341599,21.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.143160
07/12/2020,18:22:30,20.293390,21.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.206320
07/12/2020,18:23:30,20.247974,21.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.206160
07/12/2020,18:24:30,20.205185,21.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.185806
07/12/2020,18:25:30,20.164896,21.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.197483
07/12/2020,18:26:30,20.126947,21.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.158846
07/12/2020,18:27:30,20.090620,21.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.088501
07/12/2020,18:28:30,20.057560,21.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.125141
07/12/2020,18:29:30,20.025917,21.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.098833
07/12/2020,18:30:30,19.996529,21.000000,20.510094,248.279953,0.000000,0.000000,0.000000,0.000000,19.172205
07/12/2020,18:31:30,19.977209,21.000000,28.125439,341.078064,0.000000,0.000000,0.000000,0.000000,19.161999
07/12/2020,18:32:30,19.946196,21.000000,36.094120,437.224823,0.000000,0.000000,0.000000,0.000000,19.133013
07/12/2020,18:33:30,19.935200,21.000000,43.946945,534.792236,0.000000,0.000000,0.000000,0.000000,19.109955
07/12/2020,18:34:30,19.928057,21.000000,51.811371,630.666748,0.000000,0.000000,0.000000,0.000000,19.068676
07/12/2020,18:35:30,19.924656,21.000000,59.658619,726.545959,0.000000,0.000000,0.000000,0.000000,19.102196
07/12/2020,18:36:30,19.924816,21.000000,67.462357,821.357483,0.000000,0.000000,0.000000,0.000000,19.075193
07/12/2020,18:37:30,19.928383,21.000000,75.197281,915.604858,0.000000,0.000000,0.000000,0.000000,19.135387
07/12/2020,18:38:30,19.935242,21.000000,82.838142,1006.700867,0.000000,0.000000,0.000000,0.000000,19.129158
07/12/2020,18:39:30,19.945148,21.000000,90.363678,1099.256104,0.000000,0.000000,0.000000,0.000000,19.146868
07/12/2020,18:41:30,19.972860,21.000000,100.000000,1214.930664,0.000000,0.000000,0.000000,0.000000,19.215141
07/12/2020,18:42:30,19.987881,21.000000,100.000000,1213.560669,0.000000,0.000000,0.000000,0.000000,19.195585
07/12/2020,18:43:30,19.998598,21.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.181042
07/12/2020,18:44:30,19.986164,21.000000,27.465874,333.673431,0.000000,0.000000,0.000000,0.000000,19.235718
07/12/2020,18:45:30,19.977287,21.000000,34.956295,424.876984,0.000000,0.000000,0.000000,0.000000,19.155432
07/12/2020,18:46:30,19.971655,21.000000,42.453438,516.114624,0.000000,0.000000,0.000000,0.000000,19.124771
07/12/2020,18:47:30,19.969221,21.000000,49.932140,607.151794,0.000000,0.000000,0.000000,0.000000,19.131775
07/12/2020,18:48:30,19.969898,21.000000,57.368645,697.851746,0.000000,0.000000,0.000000,0.000000,19.181520
07/12/2020,18:49:30,19.973543,21.000000,64.740646,787.181763,0.000000,0.000000,0.000000,0.000000,19.133421
07/12/2020,18:50:30,19.980009,21.000000,72.027611,875.858643,0.000000,0.000000,0.000000,0.000000,19.187254
07/12/2020,18:51:30,19.989107,21.000000,79.210381,962.048645,0.000000,0.000000,0.000000,0.000000,19.101288
07/12/2020,18:52:30,20.000713,21.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.164209
07/12/2020,18:53:30,19.990120,21.000000,26.422270,321.084503,0.000000,0.000000,0.000000,0.000000,19.151999
07/12/2020,18:54:30,19.983236,21.000000,33.841312,409.844055,0.000000,0.000000,0.000000,0.000000,19.111406
07/12/2020,18:55:30,19.979445,21.000000,41.254162,501.759979,0.000000,0.000000,0.000000,0.000000,19.156216
07/12/2020,18:56:30,19.978645,21.000000,48.637829,591.359192,0.000000,0.000000,0.000000,0.000000,19.085911
07/12/2020,18:57:30,19.980656,21.000000,55.972252,680.434875,0.000000,0.000000,0.000000,0.000000,19.103003
07/12/2020,18:58:30,19.985434,21.000000,63.235653,768.749512,0.000000,0.000000,0.000000,0.000000,19.155779
07/12/2020,18:59:30,19.992891,21.000000,70.407684,854.848755,0.000000,0.000000,0.000000,0.000000,19.256191
07/12/2020,19:00:30,19.997261,21.000000,21.464071,259.593506,0.000000,0.000000,-0.300000,0.000000,19.241688
07/12/2020,19:01:30,19.989677,21.000000,28.839653,351.117859,0.000000,0.000000,-0.300000,0.000000,19.186169
07/12/2020,19:02:30,19.967781,21.000000,36.523754,445.596100,0.000000,0.000000,-0.300000,0.000000,19.174324
07/12/2020,19:03:30,19.966269,21.000000,44.014992,537.340637,0.000000,0.000000,-0.300000,0.000000,19.196924
07/12/2020,19:04:30,19.967669,21.000000,51.460484,628.573547,0.000000,0.000000,-0.300000,0.000000,19.214436
07/12/2020,19:05:30,19.971857,21.000000,58.839497,717.713074,0.000000,0.000000,-0.300000,0.000000,19.273798
07/12/2020,19:06:30,19.978695,21.000000,66.132309,808.070923,0.000000,0.000000,-0.300000,0.000000,19.210415
07/12/2020,19:07:30,19.987972,21.000000,73.321976,895.582092,0.000000,0.000000,-0.300000,0.000000,19.206182
07/12/2020,19:08:30,19.999609,21.000000,80.390556,981.142822,0.000000,0.000000,-0.300000,0.000000,19.181252
07/12/2020,19:09:30,19.992519,21.000000,25.774950,314.893066,0.000000,0.000000,-0.300000,0.000000,19.178595
07/12/2020,19:10:30,19.987108,21.000000,33.145523,405.396027,0.000000,0.000000,-0.300000,0.000000,19.225931
07/12/2020,19:11:30,19.984682,21.000000,40.378143,494.169861,0.000000,0.000000,-0.300000,0.000000,19.211597
07/12/2020,19:12:30,19.984985,21.000000,47.820107,585.266846,0.000000,0.000000,-0.300000,0.000000,19.170925
07/12/2020,19:13:30,19.987995,21.000000,55.083721,674.013367,0.000000,0.000000,-0.300000,0.000000,19.133162
07/12/2020,19:14:30,19.993565,21.000000,62.272575,761.930420,0.000000,0.000000,-0.300000,0.000000,19.164217
07/12/2020,19:15:30,19.999100,21.000000,20.000000,244.729736,0.000000,0.000000,-0.300000,0.000000,19.202997
