Date,Time,Room Temperature,Room Setpoint,Heating Demand,Heating Power,Cooling Demand,Cooling Power,Current Outside Temperature,Current Solar Power,Supply Air Temp
08/12/2020,18:07:30,20.958813,20.900789,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.089451
08/12/2020,18:08:30,20.856333,20.884130,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.094955
08/12/2020,18:09:30,20.754904,20.867889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.176966
08/12/2020,18:10:30,20.656940,20.852190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.164410
08/12/2020,18:11:30,20.562895,20.837111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.123600
08/12/2020,18:12:30,20.471575,20.822439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.096565
08/12/2020,18:13:30,20.387451,20.808929,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.119545
08/12/2020,18:14:30,20.306213,20.795879,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.148745
08/12/2020,18:15:30,20.229250,20.783510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.107498
08/12/2020,18:16:30,20.156425,20.771799,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.107933
08/12/2020,18:17:30,20.087591,20.760731,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.121784
08/12/2020,18:18:30,20.021587,20.750280,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.094751
08/12/2020,18:19:30,19.961382,20.740431,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.090740
08/12/2020,18:20:30,19.903664,20.731140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.119303
08/12/2020,18:21:30,19.849300,20.722401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.134048
08/12/2020,18:22:30,19.798101,20.714161,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.076900
08/12/2020,18:23:30,19.749081,20.706400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.041698
08/12/2020,18:24:30,19.704491,20.706400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.130615
08/12/2020,18:25:30,19.670250,20.693319,27.549194,340.825958,0.000000,0.000000,0.000000,0.000000,19.138742
08/12/2020,18:26:30,19.641403,20.688580,35.429516,439.714539,0.000000,0.000000,0.000000,0.000000,19.197638
08/12/2020,18:27:30,19.617569,20.684660,43.417274,540.108093,0.000000,0.000000,0.000000,0.000000,19.182976
08/12/2020,18:28:30,19.598503,20.681499,51.482731,639.813782,0.000000,0.000000,0.000000,0.000000,19.155371
08/12/2020,18:29:30,19.584049,20.679070,59.596817,743.683899,0.000000,0.000000,0.000000,0.000000,19.156998
08/12/2020,18:30:30,19.574085,20.677370,67.730408,846.214661,0.000000,0.000000,0.000000,0.000000,19.159576
08/12/2020,18:31:30,19.568340,20.676340,75.857758,948.545776,0.000000,0.000000,0.000000,0.000000,19.175701
08/12/2020,18:32:30,19.568119,20.676201,83.931587,1049.659546,0.000000,0.000000,0.000000,0.000000,19.145195
08/12/2020,18:33:30,19.570343,20.676460,91.961281,1150.816040,0.000000,0.000000,0.000000,0.000000,19.201729
08/12/2020,18:34:30,19.576384,20.677320,100.000000,1250.278931,0.000000,0.000000,0.000000,0.000000,19.197550
08/12/2020,18:35:30,19.584265,20.678560,100.000000,1251.136597,0.000000,0.000000,0.000000,0.000000,19.200539
08/12/2020,18:36:30,19.592699,20.679890,100.000000,1250.775513,0.000000,0.000000,0.000000,0.000000,19.203531
08/12/2020,18:37:30,19.601524,20.681290,100.000000,1250.003418,0.000000,0.000000,0.000000,0.000000,19.160904
08/12/2020,18:39:30,19.620100,20.684231,100.000000,1249.124512,0.000000,0.000000,0.000000,0.000000,19.174946
08/12/2020,18:40:30,19.629890,20.685760,100.000000,1248.102539,0.000000,0.000000,0.000000,0.000000,19.138031
08/12/2020,18:41:30,19.639528,20.687309,100.000000,1247.055786,0.000000,0.000000,0.000000,0.000000,19.114302
08/12/2020,18:42:30,19.649466,20.688890,100.000000,1246.032959,0.000000,0.000000,0.000000,0.000000,19.104797
08/12/2020,18:43:30,19.659529,20.690491,100.000000,1245.164062,0.000000,0.000000,0.000000,0.000000,19.113537
08/12/2020,18:44:30,19.669716,20.692110,100.000000,1244.649292,0.000000,0.000000,0.000000,0.000000,19.151424
08/12/2020,18:45:30,19.680183,20.693781,100.000000,1244.150879,0.000000,0.000000,0.000000,0.000000,19.175657
08/12/2020,18:46:30,19.690329,20.695419,100.000000,1242.941650,0.000000,0.000000,0.000000,0.000000,19.126076
08/12/2020,18:47:30,19.687223,20.695660,22.648460,281.714386,0.000000,0.000000,0.000000,0.000000,19.171597
08/12/2020,18:48:30,19.670921,20.692970,30.196859,376.076599,0.000000,0.000000,0.000000,0.000000,19.140184
08/12/2020,18:49:30,19.658171,20.690849,37.793404,470.851074,0.000000,0.000000,0.000000,0.000000,19.052340
